customer_key,customer_id,email,first_name,last_name,date_of_birth,gender,phone,country,region,state,city,postal_code,address_line1,address_line2,preferred_language,customer_status,registration_date,email_opt_in,sms_opt_in,push_opt_in,effective_date,expiry_date
12934,CUST00010024,customer10024@email.com,Dohezaki,Muller  ,1993-08-03,F,+49-889-1576,United Kingdom,West,West Midlands,Birmingham,70279,648 High Street,,French,  Active,2023-04-30,Yes,  Yes,YES,2023-06-29,
12935,CUST00010025,customer10025@email.com,Goxagig,DiMuller,1973-05-09,M,+36-459-4740,Italy,South,Campania,Naples,30751,950 Main Street,,French,active  ,2022-08-24,Yes,No,Yes  ,2023-10-29,
12936,CUST00010026,customer10026@email.com,Layetur,WestBerg,1985-09-25,M,+42-492-5177,Spain,North,Basque Country,San Sebastian,36758,854 high street  ,Apt 428,French,Active  ,2024-08-10,No,Yes,Yes,2024-09-08,
12937,CUST00010027,customer10027@email.com,Kebe,EastDale,1964-08-04,F,+45-990-2265,Spain,North,Basque Country,San Sebastian,55699,,Building E,French,Active,2021-07-09,No,Yes,No,2021-12-19,
12938,CUST00010028,customer10028@email.com,Wohev,DaWeber,1974-06-11,F,+43-895-2240,Italy,East,Veneto,Verona,17622,684 Main Street,,English,Active,2021-05-20,Yes,NO,No,2021-08-07,
12939,CUST00010029,customer10029@email.com,HelgTon,Johnson,2001-12-03,Other,,United Kingdom,South,East Sussex,Brighton,,,,,ACTIVE,2024-02-19,Yes,Yes,No,2024-02-19,2024-02-24
12940,CUST00010029,customer10029@email.com,HelgTon,Johnson,2001-12-03,Other,,United Kingdom,,East Sussex,Brighton,55080,222 High Street,,German,Active,2024-02-19,No,Yes,Yes,2024-02-24,2024-03-27
12941,CUST00010029,customer10029@email.com,HelgTon,Johnson,2001-12-03,Other,+42-653-7659,Spain,East,Catalonia,Barcelona,81149,172 Main Street  ,,German,Active,2024-02-19,Yes,No,No,2024-03-27,
12942,CUST00010030,customer10030@email.com,Babesune,Robert,1963-12-28,F,+46-152-1311,Italy,South,Sicily,Palermo,58685,212 High Street,,English,Active,2024-07-15,No,Yes,No,2024-11-03,
12943,CUST00010031,customer10031@email.com,Pese,LaWilliams,1992-03-30,M,+31-484-7144,Italy,East,Veneto,Verona,80891,971 Main Street,,German,Active,2024-03-23,No,No,Yes,2024-05-08,
12944,CUST00010032,customer10032@email.com,Rerapapo,LeAnderson,1969-07-06,F,+48-104-5853,Italy,East,Veneto,Verona,51862,894 Main Street,,French,Active,2023-02-24,Yes,No,Yes,2024-01-04,
12945,CUST00010033,customer10033@email.com,Mutaye,Davis,1962-12-17,M,+35-963-4142,Spain,East,Catalonia,Barcelona,26041,706 High Street,Suite 80,French,ACTIVE,2022-12-27,Yes,Yes,Yes,2023-04-29,
12946,CUST00010034,customer10034@email.com,Guxo,Wilson,1995-05-30,F,+32-290-1812,Italy,,Tuscany,Florence,43177,209 Main Street,,,Active,2022-05-19,Yes,Yes,Yes,2023-03-05,2024-04-26
12947,CUST00010034,customer10034@email.com,Guxo,Wilson,1995-05-30,F,+32-290-1812,Italy,South,Sicily,Palermo,91834,788 High Street,,Italian,ACTIVE,2022-05-19,Yes,Yes,No,2024-04-26,2024-11-15
12948,CUST00010034,customer10034@email.com,Guxo,Wilson,1995-05-30,F,+32-290-1812,France,North,Ile-de-France,Paris,40583  ,210 High Street,,Italian,Active,2022-05-19,Yes,No,Yes,2024-11-15,
12949,CUST00010035,customer10035@email.com,WolfLey,Davis,1998-01-11,F,+34-269-6697,Italy,South,Campania,Naples,42734,533 High Street,Building C,French,Active,2024-03-17,Yes,Yes,Yes,2024-11-02,
12950,CUST00010036,customer10036@email.com,MoniLey  ,LeBrown,1979-12-16,F,+40-792-9610,France,North,Ile-de-France,Paris,65475,,,German,Active,2022-03-12,No,No,Yes,2022-03-12,2022-03-27
12951,CUST00010036,customer10036@email.com,MoniLey,LeBrown,1979-12-16,F,+40-792-9610,France,,Ile-de-France,Paris,65475,,,German,Active,2022-03-12,Yes,No,Yes,2022-03-27,2022-04-30
12952,CUST00010036,customer10036@email.com,MoniLey,LeBrown,1979-12-16,F,+40-792-9610,France,North,Ile-de-France,Paris,65475,884 Main Street,,German,Active,2022-03-12,No,Yes,Yes,2022-04-30,
12953,CUST00010037,customer10037@email.com,Batudeva,Wilson,1989-11-06,Other,+39-391-3494,France,East,Auvergne-Rhone-Alpes,Lyon,10363,,,French  ,Active  ,2021-04-10,Yes,No,Yes,2023-02-27,
12954,CUST00010038,customer10038@email.com,Layetur,SouthBrook,1973-03-18,F,+43-863-4074,France,North,Hauts-de-France,Lille,61061,  606 High Street,,French,Active,2022-02-08,Yes,No,No,2023-05-17,
12955,CUST00010039,customer10039@email.com,Xaziz,Thomas,1963-07-14,M,+34-578-9857,France,West,Nouvelle-Aquitaine,Bordeaux,71268,680 Main Street,Suite 111,Spanish,Active,2023-11-01,No,Yes,no,2024-03-15,
12956,CUST00010040,customer10040@email.com,Micelace  ,Marino,1950-09-11,Other,+31-791-7089,Germany,East,Saxony,Leipzig,85044,458 Main Street,,English,Active,2023-10-03,Yes,Yes,Yes,2024-01-17,
12957,CUST00010041,customer10041@email.com,Xaziz,BLUECOOPER,1953-08-09,F,+34-878-1930,United Kingdom,North,Greater Manchester,Manchester,11270,256 Main Street  ,,  English,Active,2023-02-26,Yes,No,Yes,2023-06-20,
12958,CUST00010042,customer10042@email.com,Rahiyuzu,MacWilson,1980-07-17,M,+44-262-9752,Italy,North,Veneto,Venice,80242,399 Main Street  ,,English,Active,2022-01-05,No,  Yes,Yes,2024-04-29,
12959,CUST00010043,customer10043@email.com,Cadupah,DiAnderson,1981-12-29,M,  +36-358-2046,France,South,Provence-Alpes-Cote d Azur,Marseille,86180,516 High Street,,French  ,ACTIVE,2023-06-29,Yes,Yes  ,Yes,2023-09-23,
12960,CUST00010044,customer10044@email.com,Mehix,LeWilson,1986-12-13,Other,+33-542-1911,Italy,West,Tuscany,Florence,19722,,,English,Active,2021-12-23,No,No,Yes,2024-05-18,
12961,CUST00010045,customer10045@email.com,WUKOGEK,DeMiller,1979-07-23,M,+40-186-1254,Spain,West,Community of Madrid,Madrid,24500,900 Main Street,Building B,Spanish,active,2021-07-14,No,Yes,No,2022-06-22,
12962,CUST00010046,customer10046@email.com,Hogep,NorthWood,1974-10-23,M,+35-519-5419,United Kingdom,East,Cambridgeshire,Cambridge,85707,918 Main Street,,Spanish,Active,2021-07-24,No,YES,yes,2022-04-25,
12963,CUST00010047,customer10047@email.com,Wohev,LaWilson,2004-04-17,M,+42-808-9858,United Kingdom,West,Bristol,Bristol,58083,52 Main Street,,SPANISH,Active,2021-10-30,Yes,Yes,No,2022-01-03,
12964,CUST00010048,customer10048@email.com,KlauTon,McTaylor,1993-09-29,F,+42-949-3090,Spain,South,Andalusia,Malaga,50313,207 Main Street,Suite 264,Spanish,Active,2022-02-19,No,No,Yes,2023-10-21,
12965,CUST00010049,customer10049@email.com,Voroko,Graybaker,1993-01-20,M,+32-507-4131,Italy,North,Lombardy,Milan,62567,637 Main Street,Apt 318,French,  Active,2022-03-10,Yes,  No,Yes,2024-06-03,
12966,CUST00010050,customer10050@email.com,Zulowimu,Rodriguez,1984-06-19,F,+41-736-8855,Spain,West,Castile and Leon,Salamanca,30859,467 Main Street,,English,Active,2021-03-27,Yes,Yes,No,2023-04-10,
12967,CUST00010051,customer10051@email.com,Ganozip,graysmith,1968-05-23,F,+46-305-8273,Spain,East,Catalonia,Barcelona,27753,420 Main Street,Apt 446,Spanish,Active,2021-03-22,No,Yes,No,2021-09-04,
12968,CUST00010052,customer10052@email.com,  MichSen,LaDavis,1992-03-16,F  ,+45-480-6993,Spain,South,Andalusia,Seville,97140,291 High Street,,ENGLISH,Active,2023-06-19,Yes,No  ,No,2023-08-09,
12969,CUST00010053,customer10053@email.com,Kuwom,Bluebaker,1971-07-31,Other,,,,,,17983,,Apt 101,,Active,2021-01-16,Yes,Yes,No,2021-01-16,2021-02-07
12970,CUST00010053,customer10053@email.com,Kuwom,Bluebaker,1971-07-31,Other,,Germany,South,Bavaria,,17508,513 Main Street,,Italian,Active,2021-01-16,Yes,Yes,No,2021-02-07,2021-10-27
12971,CUST00010053,customer10053@email.com,Kuwom,BLUEBAKER,1971-07-31,Other,+47-661-3124,Germany,,Saxony,Leipzig,28938  ,435 High Street,,,Active,2021-01-16,No,No,No,2021-10-27,2022-12-15
12972,CUST00010053,customer10053@email.com,Kuwom,Bluebaker,1971-07-31,  other,+47-661-3124,Germany,East,Saxony,Leipzig,28938,435 High Street,,Italian,Active,2021-01-16,No,No,Yes,2022-12-15,
12973,CUST00010054,customer10054@email.com,Piregapi,DelWilliams,1964-04-17,Other,+46-742-3493,Italy,South,Campania,Naples,21067,594 Main Street,,French,  Active,2023-03-03,No,Yes,No,2023-12-27,
12974,CUST00010055,customer10055@email.com,JameLey,WestBurg,1999-11-06,F,+36-503-2651,Italy,North,Lombardy,Milan,59882,495 Main Street,,Italian,Active,2024-01-23,Yes,No,Yes,2024-12-29,
12975,CUST00010056,customer10056@email.com,Cobo,LaWeber,1965-12-13,Other,,,,Campania,Naples,97057,,,,Active,2021-06-14,Yes,No,Yes  ,2021-06-14,2021-12-20
12976,CUST00010056,customer10056@email.com,Cobo,LaWeber,1965-12-13,Other,,,South,Campania,,,,,Italian,Active,2021-06-14,Yes,Yes,Yes,2021-12-20,2023-03-13
12977,CUST00010056,customer10056@email.com,Cobo,LaWeber,1965-12-13,Other,+49-119-5411,Italy,South,Campania,Naples,97057,86 MAIN STREET,,Italian,Active,2021-06-14,No,  No,Yes,2023-03-13,
12978,CUST00010057,customer10057@email.com,Lajoh,DELWILLIAMS,1992-01-02,Other,+30-196-5361,Italy,West,Tuscany,Florence,62248,780 Main Street,,French,Active,2022-10-16,No,Yes,Yes,2023-07-04,
12979,CUST00010058,customer10058@email.com,Nonumu,oweber,1964-10-15,Other,+43-607-5013,United Kingdom,East,Norfolk,Norwich,19701,360 Main Street  ,Building E,Spanish,Active,2022-04-06,No,No,No,2024-04-13,
12980,CUST00010059,customer10059@email.com,JohnSon,vonschneider,1997-10-14,Other,+38-446-2120,Germany,South,Bavaria,Munich,44107,953 High Street,,italian,Active,2021-01-24,No,No,No,2022-05-28,
12981,CUST00010060,customer10060@email.com,Dura,DaJohnson,1978-12-12,F,+40-756-5473,Germany,East,Saxony,Leipzig,56192,734 MAIN STREET,,German,Active,2024-04-26,Yes,Yes,NO,2024-11-22,
12982,CUST00010061,customer10061@email.com,RobeSon,NorthBerg,1987-07-18,M,+39-633-8633,United Kingdom,South,Greater London,London,70638,463 High Street,,ITALIAN,  Active,2023-11-12,Yes,No,Yes,2024-04-11,
12983,CUST00010062,customer10062@email.com,  Kijaluha,Grayfisher  ,1997-01-19,M,+34-263-7248,Spain,East,Valencia,Valencia,27344,750 High Street,,Italian,ACTIVE,2022-02-16,Yes,Yes,No,2024-08-31,
12984,CUST00010063,customer10063@email.com,Kijomaw,Goldhunter,1994-08-27,Other,+44-832-2043  ,Germany,West,North Rhine-Westphalia,Cologne,58977,818 High Street,,Italian,Active,2022-10-07,No,No,No,2024-11-24,
12985,CUST00010064,customer10064@email.com,LAYETUR,Whitehunter,1982-12-27,M,+44-378-3162,France,West,Pays de la Loire,Nantes,41234,335 High Street,,Spanish,Active,2024-11-16,No,No,Yes,2024-12-19,
12986,CUST00010065,customer10065@email.com,Jupa,Sanchez,1990-04-05,M,+36-785-6757,Spain,North,Basque Country,San Sebastian,82799,760 High Street,,German  ,Active,2024-07-11,Yes,  No,Yes,2024-07-25,
12987,CUST00010066,customer10066@email.com,Goxu,  McMiller,1966-04-12,M,+38-711-4366,Italy,,Emilia-Romagna,Bologna,69412  ,427 Main Street,Floor 2,,Active,2021-03-24,No,Yes,  Yes,2021-05-21,2022-12-11
12988,CUST00010066,customer10066@email.com,  GOXU,McMiller,1966-04-12,M  ,+38-711-4366,Italy,East,Emilia-Romagna,Bologna,69412,427 Main Street,FLOOR 2,Spanish,Active,2021-03-24,Yes,No,No,2022-12-11,
12989,CUST00010067,customer10067@email.com,Tune,Bluebaker,1998-02-22,Other,+44-708-8385,Germany,East,Berlin,Berlin,38823,208 High Street,Apt 83,French,Active,2021-07-20,Yes,No,yes,2023-03-05,
12990,CUST00010068,customer10068@email.com,JameLey,Blackfisher,1994-02-24,F,+40-372-4108,Italy,South,Campania,Naples,70516,,APT 35,Italian,Active,2022-08-06,No,Yes,Yes,2024-06-21,
12991,CUST00010069,customer10069@email.com,Lindsen,Robert,1999-01-22,M,+37-217-7306,Spain,East,Valencia,Valencia,40989,554 Main Street,Unit 232,German,Active,2021-06-07,No,No,no,2021-09-01,
12992,CUST00010070,customer10070@email.com,Kube,EastBurg  ,1990-11-10,M,+46-592-6515,Italy,North,Veneto,Venice,32363,771 High Street,,Spanish,Active,2022-07-29,No,No,Yes,2022-09-03,
12993,CUST00010071,customer10071@email.com,  Leledo,Redsmith,2003-12-11,Other,+48-691-5911,France,South,Provence-Alpes-Cote d Azur,Nice,44656,541 Main Street,,Italian,Active,2024-10-01,No,Yes  ,Yes,2024-11-14,
12994,CUST00010072,customer10072@email.com,nelu,Goldsmith,1990-01-25,M,+40-942-9147,Italy,East,Emilia-Romagna,Bologna,31071,801 High Street,Suite 298,English,Active,2021-10-21,Yes,  No,No,2022-02-01,
12995,CUST00010073,customer10073@email.com,Wajilep,DeJones,2003-08-23,M,+31-420-9130,Spain,East,Valencia,Valencia,15970,261 MAIN STREET,,French,Active,2022-06-26,No,YES,No,2024-02-14,
12996,CUST00010074,customer10074@email.com,Pesovebo,DiMuller,1976-05-01,F,+49-956-3986,United Kingdom,North,Merseyside,Liverpool,75277,619 High Street,  SUITE 349,French,Active,2022-09-05,No,NO  ,No,2024-10-05,
12997,CUST00010075,customer10075@email.com,MarySen,OWilliams,1970-08-25,Other,,,,Hamburg,Hamburg,22856,597 Main Street,,German,active,2024-07-29,Yes,No,Yes,2024-07-29,2024-08-07
12998,CUST00010075,customer10075@email.com,MarySen,OWilliams,1970-08-25,other,,Germany,North,Hamburg,Hamburg,,597 Main Street,,German,Active,2024-07-29,Yes,No,No,2024-08-07,2024-08-28
12999,CUST00010075,customer10075@email.com,MarySen,OWilliams,1970-08-25,Other,+48-514-6777,Germany,North,Hamburg,Hamburg,22856,597 Main Street,,German,Active,2024-07-29,Yes,Yes,NO,2024-08-28,
13000,CUST00010076,customer10076@email.com,Pijibaso,MacAnderson,1955-04-24,F,+43-649-7278,United Kingdom,North,Merseyside,Liverpool,83040,  463 Main Street,,  Italian,Active,2021-10-31,No,No,Yes,2023-08-24,
13001,CUST00010077,customer10077@email.com,Paja,MacDavis,1979-02-20,F,,Italy,North,,,,922 Main Street,,Spanish,Active,2021-02-06,No,No,Yes,2021-02-06,2021-03-03
13002,CUST00010077,customer10077@email.com,Paja,MacDavis  ,1979-02-20,F,,,North,Ile-de-France,Paris,10075,533 High Street,Suite 489,,Active,2021-02-06,No,Yes,No,2021-03-03,2021-11-10
13003,CUST00010077,customer10077@email.com,Paja,MacDavis,1979-02-20,F,+32-686-5631,Italy,East,Veneto,Verona,99386,160 High Street,,Spanish,Active,2021-02-06,No,No,Yes,2021-11-10,
13004,CUST00010078,customer10078@email.com,Zocidi,DelFischer,1980-01-02,other,+46-192-7794,Spain,East,Catalonia,Barcelona,91660,896 Main Street,Unit 293,English,Active,2022-09-23,Yes,No,No  ,2022-11-14,
13005,CUST00010079,customer10079@email.com,Lasew,DeSchmidt,1978-12-11,F,+30-132-9539  ,Germany,South,Bavaria,Nuremberg,96757,41 High Street,,Italian,  ACTIVE,2021-04-12,Yes,Yes,Yes,2021-04-23,
13006,CUST00010080,customer10080@email.com,HelgTon,NorthLake,1974-08-19,M,+45-349-2753,Italy,North,Lombardy,Milan,69423,350 Main Street,,Spanish,Active,2021-08-23,Yes,No,No,2024-03-04,
13007,CUST00010081,customer10081@email.com,Xuxuy,NorthBurg,1982-04-24,M,+34-316-1140,Italy,East,Veneto,Verona,16524,,,French,Active,2022-07-07,Yes,NO,Yes,2023-02-16,
13008,CUST00010082,customer10082@email.com,Riket,VanMuller,1963-10-15,Other,+35-173-4711,France,North,Ile-de-France,Paris,99201,422 Main Street,Unit 47,Italian,Active,2021-08-22,No,No,No,2021-10-04,
13009,CUST00010083,customer10083@email.com,Jocidex,Greensmith,1989-10-21,M,+48-970-9946,,,Sicily,,51771,48 High Street,Building E,English,ACTIVE,2024-11-09,Yes,No,Yes,2024-11-09,2024-11-30
13010,CUST00010083,customer10083@email.com,Jocidex,Greensmith,1989-10-21,  M,+48-970-9946,Italy,North,Lombardy,,19112,810 High Street,,English,Active,2024-11-09,No,No  ,Yes,2024-11-30,2024-12-05
13011,CUST00010083,customer10083@email.com,Jocidex,Greensmith,1989-10-21,m,+48-970-9946,Italy,North,Lombardy,Milan,19112,810 High Street,,English,Active,2024-11-09,No,no,Yes,2024-12-05,
13012,CUST00010084,customer10084@email.com,GiseSen,Johnson,1997-10-01,M,+48-630-2766,Germany,North,Hamburg,Hamburg,89900,227 Main Street,,Spanish,Active,2022-03-16,No,Yes,No,2023-02-19,
13013,CUST00010085,customer10085@email.com,Kayogasa,LaSchmidt,1982-04-06,M,,France,South,Provence-Alpes-Cote d Azur,,38224,,Apt 266,,Active,2024-12-19,No,No,No,2024-12-19,2025-01-10
13014,CUST00010085,customer10085@email.com,Kayogasa,LaSchmidt,1982-04-06,M,+47-726-9505,United Kingdom,,Greater London,London,22787,963 Main Street,Building E,French,Active,2024-12-19,Yes,Yes,Yes,2025-01-10,2025-02-06
13015,CUST00010085,customer10085@email.com,Kayogasa,LaSchmidt,1982-04-06,M,+47-726-9505,Italy,West,Tuscany,Florence,85639,244 Main Street,APT 333,French,Active,2024-12-19,No,Yes,Yes,2025-02-06,
13016,CUST00010086,customer10086@email.com,Polih,bianchi,1950-01-19,Other,+30-186-7855,Spain,East,Valencia,Valencia,85531,,Building A,German,Active,2021-06-04,Yes,No,Yes,2023-10-10,
13017,CUST00010087,customer10087@email.com,wediduy,MacSchmidt,1994-11-08,F,,,,,,30437,555 High Street,,,Active,2021-10-30,No,Yes,Yes,2021-10-30,2021-11-22
13018,CUST00010087,customer10087@email.com,Wediduy,MacSchmidt,1994-11-08,F,+46-744-1469,Spain,,Valencia,,30437,,Building C,,Active,2021-10-30,Yes,Yes,No,2021-11-22,2021-12-12
13019,CUST00010087,customer10087@email.com,Wediduy,MacSchmidt,1994-11-08,F,+46-744-1469,France,East,Grand Est,Strasbourg,79902,4 High Street,Building B,French,active,2021-10-30,No,No,No,2021-12-12,2023-09-17
13020,CUST00010087,customer10087@email.com,Wediduy,MacSchmidt,1994-11-08,F  ,+46-744-1469,Germany,West,North Rhine-Westphalia,Dusseldorf,48562,431 High Street,,French,Active,2021-10-30,No,Yes,No,2023-09-17,
13021,CUST00010088,customer10088@email.com,Kijaluha,Wagner,1976-08-18,F,,,South,,,93829,,,German,Active  ,2024-10-20,Yes,Yes  ,No,2024-10-20,2024-10-31
13022,CUST00010088,customer10088@email.com,Kijaluha,Wagner,1976-08-18,F,+48-927-4476,United Kingdom,South,East Sussex,Brighton,43250  ,457 Main Street,Floor 8,,Active,2024-10-20,No,No,No,2024-10-31,2024-11-18
13023,CUST00010088,customer10088@email.com,Kijaluha,Wagner,1976-08-18,F,+48-927-4476,Italy,West,Tuscany,Florence,29182  ,142 High Street,Building C,German,Active,2024-10-20,No,Yes,No,2024-11-18,
13024,CUST00010089,customer10089@email.com,JennSon,NorthBrook,1971-12-19,F,+41-807-4431,Germany,North,Schleswig-Holstein,Kiel,10780,211 High Street,,Italian,Active,2021-03-19,Yes,No,Yes,2022-09-22,
13025,CUST00010090,customer10090@email.com,Wajilep,Blackcooper,1992-06-02,M,+35-358-4170,Italy,South,Campania,Naples,13855,890 High Street  ,Apt 117,English,Active,2023-01-04,No,No,No,2023-09-28,
13026,CUST00010091,customer10091@email.com,Linda,VonMiller  ,1986-07-20,M,  +46-656-2956,France,North,Ile-de-France,Paris,30821,69 Main Street,,English,Active,2023-09-05,No,No,Yes,2024-03-12,
13027,CUST00010092,customer10092@email.com,Wago,difischer,1996-05-04,Other,+34-659-1633,Spain,North,Basque Country,Bilbao,75355,76 Main Street,Apt 22,French,Active,2022-04-11,No,Yes,No,2023-08-17,
13028,CUST00010093,customer10093@email.com,Jose,LeWilson,1991-07-30,Other,+31-151-1951,Italy,North,Piedmont,Turin,90745,201 Main Street,,Spanish,Active,2021-03-24,Yes,Yes,Yes,2023-11-13,
13029,CUST00010094,customer10094@email.com,Moke,LABROWN,1989-10-07,F,+33-472-1287,United Kingdom,West,West Midlands,Birmingham,71613,824 Main Street,,English,Active,2022-11-11,Yes,No,No,2024-06-27,
13030,CUST00010095,customer10095@email.com,Monika,VanDavis,1995-09-07,M,+35-495-1878,United Kingdom,South,East Sussex,Brighton,57573,656 main street,Suite 257,Italian,Active,2024-09-25,Yes,  Yes,No,2025-01-14,
13031,CUST00010096,customer10096@email.com,JohnLey,Graysmith,1966-02-12,F,,United Kingdom,South,East Sussex,,23813,682 High Street,,  GERMAN,Active,2024-03-30,No,  Yes,No,2024-03-30,2024-04-22
13032,CUST00010096,customer10096@email.com,JohnLey,Graysmith,1966-02-12,F,+37-493-7480,United Kingdom,South,East Sussex,,23813,682 High Street,,German,Active,2024-03-30,No,Yes,Yes,2024-04-22,2024-11-02
13033,CUST00010096,customer10096@email.com,JohnLey,Graysmith,1966-02-12,F,+37-493-7480,Germany,West,North Rhine-Westphalia,Cologne,46978,37 Main Street,,German,Active  ,2024-03-30,No,No,Yes,2024-11-02,
13034,CUST00010097,customer10097@email.com,MichSon,MacFischer,1974-01-23,Other,,,East,Auvergne-Rhone-Alpes,Lyon,,,,,Active,2022-03-19,No,Yes,Yes,2022-03-19,2022-10-28
13035,CUST00010097,customer10097@email.com,  MichSon,MacFischer,1974-01-23,Other,+46-117-1866,Italy,North,Veneto,Venice,72515,163 High Street,,French,Active,2022-03-19,Yes,No,Yes,2022-10-28,
13036,CUST00010098,customer10098@email.com,IngrTon,Hernandez,1997-09-25,Other,+43-264-6791,Spain,North,Basque Country,San Sebastian,13116,,Apt 75,Spanish,Active,2024-08-04,No,Yes,Yes,2024-12-22,
13037,CUST00010099,customer10099@email.com,Pilar,Whitefisher,1979-03-23,Other,+43-996-9038,France,West,Pays de la Loire,Nantes,59793,82 High Street,,French,Active,2021-07-22,Yes,  No,Yes,2023-04-26,
13038,CUST00010100,customer10100@email.com,Dixeri,WestStone,1965-02-17,OTHER,+41-588-1697,Spain,West,Community of Madrid,Madrid,17487,280 Main Street,Apt 275,German,Active,2021-07-21,No,Yes,No,2023-08-21,
13039,CUST00010101,customer10101@email.com,WillSon,  NorthBerg,2004-11-25,Other,+43-767-1138,United Kingdom,East,Norfolk,Norwich,28896,877 Main Street,,French,Active,2021-05-04,Yes,No,Yes,2022-01-22,
13040,CUST00010102,customer10102@email.com,gugakige,DeMiller,1959-05-09,  M,+33-575-1347,Spain,South,Andalusia,Malaga,52430,826 Main Street,,French,active,2022-06-21,No,Yes,YES,2023-11-09,
13041,CUST00010103,customer10103@email.com,  Lasew,NorthBurg,1962-03-07,M,+31-751-7630,United Kingdom,East,Norfolk,Norwich,55863,  259 Main Street,Floor 14,German,Active,2021-06-07,Yes,Yes,NO,2022-09-04,
